entry	name	class	displayed	equipmentset	level	qualty	requiredlevel	stackable	maxdurability	inventorytype	sockettype	allowableclass	useable	sellprice	damage	defense	states	spellid	spellcategory	spellcooldown	bonding	maxsoket	scriptname	questid	baserepaired	overdue_type	overdue_args	overdue_transform	enchant_ext
12600531	九阴法杖	1	1100505	0	60	3	{60,100}	1	100	7	[]	1	0	180	{104,0,0}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12600540	情斩法杖	1	1100505	0	60	4	{60,100}	1	100	7	[]	1	0	240	{140,0,0}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticalrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12600541	情斩法杖	1	1100505	0	60	4	{60,100}	1	100	7	[]	1	0	240	{140,0,0}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticalrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12600580	封印·情斩法杖	1	1100505	0	60	3	{60,100}	1	100	7	[]	1	0	180	{122,0,0}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	1	4	0	0	8	0	[]	[]	[]
12600581	封印·情斩法杖	1	1100505	0	60	3	{60,100}	1	100	7	[]	1	0	180	{122,0,0}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	2	4	0	0	8	0	[]	[]	[]
12600630	九阴符箓	2	1100506	0	60	3	{60,100}	1	100	8	[]	1	0	180	{68,0,0}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticalrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12600631	九阴符箓	2	1100506	0	60	3	{60,100}	1	100	8	[]	1	0	180	{68,0,0}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticalrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12600640	情斩符箓	2	1100506	0	60	4	{60,100}	1	100	8	[]	1	0	240	{104,0,0}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticalrate,23},{criticaldestroyrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12600641	情斩符箓	2	1100506	0	60	4	{60,100}	1	100	8	[]	1	0	240	{104,0,0}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticalrate,23},{criticaldestroyrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12600680	封印·情斩符箓	2	1100506	0	60	3	{60,100}	1	100	8	[]	1	0	180	{86,0,0}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	1	4	0	0	8	0	[]	[]	[]
12600681	封印·情斩符箓	2	1100506	0	60	3	{60,100}	1	100	8	[]	1	0	180	{86,0,0}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	2	4	0	0	8	0	[]	[]	[]
12600730	四象胸甲	5	1100510	0	60	3	{60,100}	1	100	6	[]	0	0	180	{0,0,0}	{75,75,75}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{hpmax,85}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12600731	四象胸甲	5	1100510	0	60	3	{60,100}	1	100	6	[]	0	0	180	{0,0,0}	{75,75,75}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{hpmax,85}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12600740	玄纹胸甲	5	1100510	0	60	4	{60,100}	1	100	6	[]	0	0	240	{0,0,0}	{105,105,105}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{hpmax,180},{dodge,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12600741	玄纹胸甲	5	1100510	0	60	4	{60,100}	1	100	6	[]	0	0	240	{0,0,0}	{105,105,105}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{hpmax,180},{dodge,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12600780	封印·玄纹胸甲	5	1100510	0	60	3	{60,100}	1	100	6	[]	0	0	180	{0,0,0}	{88,88,88}	[{magicdefense,15},{rangedefense,15},{meleedefense,15},{dodge,17}]	0	0	0	1	4	0	0	8	0	[]	[]	[]
12600781	封印·玄纹胸甲	5	1100510	0	60	3	{60,100}	1	100	6	[]	0	0	180	{0,0,0}	{88,88,88}	[{magicdefense,15},{rangedefense,15},{meleedefense,15},{dodge,17}]	0	0	0	2	4	0	0	8	0	[]	[]	[]
12600830	星幻法冠	3	1100507	0	60	3	{60,100}	1	100	1	[]	0	0	180	{0,0,0}	{51,51,51}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{dodge,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12600831	星幻法冠	3	1100507	0	60	3	{60,100}	1	100	1	[]	0	0	180	{0,0,0}	{51,51,51}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{dodge,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12600840	璇玑法冠	3	1100507	0	60	4	{60,100}	1	100	1	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{dodge,23},{toughness,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12600841	璇玑法冠	3	1100507	0	60	4	{60,100}	1	100	1	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{dodge,23},{toughness,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12600880	封印·璇玑法冠	3	1100507	0	60	3	{60,100}	1	100	1	[]	0	0	180	{0,0,0}	{64,64,64}	[{magicdefense,15},{rangedefense,15},{meleedefense,15},{dodge,17}]	0	0	0	1	4	0	0	8	0	[]	[]	[]
12600881	封印·璇玑法冠	3	1100507	0	60	3	{60,100}	1	100	1	[]	0	0	180	{0,0,0}	{64,64,64}	[{magicdefense,15},{rangedefense,15},{meleedefense,15},{dodge,17}]	0	0	0	2	4	0	0	8	0	[]	[]	[]
12600930	星幻项链	9	1100509	0	60	3	{60,100}	1	100	13	[]	0	0	180	{68,68,68}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12600931	星幻项链	9	1100509	0	60	3	{60,100}	1	100	13	[]	0	0	180	{68,68,68}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12600940	璇玑项链	9	1100509	0	60	4	{60,100}	1	100	13	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticaldestroyrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12600941	璇玑项链	9	1100509	0	60	4	{60,100}	1	100	13	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticaldestroyrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12600980	封印·璇玑项链	9	1100509	0	60	3	{60,100}	1	100	13	[]	0	0	180	{86,86,86}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	1	4	0	0	8	0	[]	[]	[]
12600981	封印·璇玑项链	9	1100509	0	60	3	{60,100}	1	100	13	[]	0	0	180	{86,86,86}	{0,0,0}	[{magicpower,18},{rangepower,18},{meleepower,18},{hitrate,17}]	0	0	0	2	4	0	0	8	0	[]	[]	[]
12601030	夜叉护肩	4	1100508	603	60	3	{60,100}	1	100	2	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{toughness,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601031	夜叉护肩	4	1100508	603	60	3	{60,100}	1	100	2	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{toughness,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601040	四象护肩	4	1100508	604	60	4	{60,100}	1	100	2	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{toughness,23},{hpmax,180}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601041	四象护肩	4	1100508	604	60	4	{60,100}	1	100	2	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{toughness,23},{hpmax,180}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601130	夜叉玉镯	10	1100511	603	60	3	{60,100}	1	100	11	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticalrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601131	夜叉玉镯	10	1100511	603	60	3	{60,100}	1	100	11	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticalrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601140	四象玉镯	10	1100511	604	60	4	{60,100}	1	100	11	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticalrate,23},{hitrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601141	四象玉镯	10	1100511	604	60	4	{60,100}	1	100	11	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticalrate,23},{hitrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601230	夜叉护手	7	1100512	603	60	3	{60,100}	1	100	3	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{hpmax,85}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601231	夜叉护手	7	1100512	603	60	3	{60,100}	1	100	3	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{hpmax,85}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601240	四象护手	7	1100512	604	60	4	{60,100}	1	100	3	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{hpmax,180},{toughness,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601241	四象护手	7	1100512	604	60	4	{60,100}	1	100	3	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{hpmax,180},{toughness,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601330	夜叉古镯	10	1100511	603	60	3	{60,100}	1	100	11	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticaldestroyrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601331	夜叉古镯	10	1100511	603	60	3	{60,100}	1	100	11	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticaldestroyrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601340	四象古镯	10	1100511	604	60	4	{60,100}	1	100	11	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticaldestroyrate,23},{hitrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601341	四象古镯	10	1100511	604	60	4	{60,100}	1	100	11	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticaldestroyrate,23},{hitrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601430	夜叉腰带	6	1100514	603	60	3	{60,100}	1	100	4	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{dodge,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601431	夜叉腰带	6	1100514	603	60	3	{60,100}	1	100	4	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{dodge,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601440	四象腰带	6	1100514	604	60	4	{60,100}	1	100	4	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{dodge,23},{hpmax,180}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601441	四象腰带	6	1100514	604	60	4	{60,100}	1	100	4	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{dodge,23},{hpmax,180}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601530	夜叉灵戒	11	1100513	603	60	3	{60,100}	1	100	9	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601531	夜叉灵戒	11	1100513	603	60	3	{60,100}	1	100	9	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{hitrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601540	四象灵戒	11	1100513	604	60	4	{60,100}	1	100	9	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticalrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601541	四象灵戒	11	1100513	604	60	4	{60,100}	1	100	9	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{hitrate,23},{criticalrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601630	夜叉战靴	8	1100515	603	60	3	{60,100}	1	100	5	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{toughness,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601631	夜叉战靴	8	1100515	603	60	3	{60,100}	1	100	5	[]	0	0	180	{0,0,0}	{56,56,56}	[{magicdefense,11},{rangedefense,11},{meleedefense,11},{toughness,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601640	四象战靴	8	1100515	604	60	4	{60,100}	1	100	5	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{toughness,23},{dodge,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601641	四象战靴	8	1100515	604	60	4	{60,100}	1	100	5	[]	0	0	240	{0,0,0}	{78,78,78}	[{magicdefense,17},{rangedefense,17},{meleedefense,17},{toughness,23},{dodge,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12601730	夜叉古戒	11	1100513	603	60	3	{60,100}	1	100	9	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticaldestroyrate,15}]	0	0	0	1	4	0	0	6	0	[]	[]	[]
12601731	夜叉古戒	11	1100513	603	60	3	{60,100}	1	100	9	[]	0	0	180	{74,74,74}	{0,0,0}	[{magicpower,15},{rangepower,15},{meleepower,15},{criticaldestroyrate,15}]	0	0	0	2	4	0	0	6	0	[]	[]	[]
12601740	四象古戒	11	1100513	604	60	4	{60,100}	1	100	9	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticaldestroyrate,23},{criticalrate,23}]	0	0	0	1	4	0	0	10	0	[]	[]	[]
12601741	四象古戒	11	1100513	604	60	4	{60,100}	1	100	9	[]	0	0	240	{104,104,104}	{0,0,0}	[{magicpower,23},{rangepower,23},{meleepower,23},{criticaldestroyrate,23},{criticalrate,23}]	0	0	0	2	4	0	0	10	0	[]	[]	[]
12700130	分天重剑	1	1100601	0	70	3	{70,100}	1	100	7	[]	3	0	210	{0,0,125}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700131	分天重剑	1	1100601	0	70	3	{70,100}	1	100	7	[]	3	0	210	{0,0,125}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700140	杀戮重剑	1	1100601	0	70	4	{70,100}	1	100	7	[]	3	0	280	{0,0,168}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700141	杀戮重剑	1	1100601	0	70	4	{70,100}	1	100	7	[]	3	0	280	{0,0,168}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700180	封印·杀戮重剑	1	1100601	0	70	3	{70,100}	1	100	7	[]	3	0	210	{0,0,145}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700181	封印·杀戮重剑	1	1100601	0	70	3	{70,100}	1	100	7	[]	3	0	210	{0,0,145}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700230	分天之盾	24	1100602	0	70	3	{70,100}	1	100	8	[]	3	0	210	{0,0,0}	{86,86,86}	[{magicpower,19},{rangepower,19},{meleepower,19},{hpmax,160}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700231	分天之盾	24	1100602	0	70	3	{70,100}	1	100	8	[]	3	0	210	{0,0,0}	{86,86,86}	[{magicpower,19},{rangepower,19},{meleepower,19},{hpmax,160}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700240	杀戮之盾	24	1100602	0	70	4	{70,100}	1	100	8	[]	3	0	280	{0,0,0}	{128,128,128}	[{magicpower,30},{rangepower,30},{meleepower,30},{hpmax,300},{toughness,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700241	杀戮之盾	24	1100602	0	70	4	{70,100}	1	100	8	[]	3	0	280	{0,0,0}	{128,128,128}	[{magicpower,30},{rangepower,30},{meleepower,30},{hpmax,300},{toughness,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700280	封印·杀戮之盾	24	1100602	0	70	3	{70,100}	1	100	8	[]	3	0	210	{0,0,0}	{108,108,108}	[{magicpower,24},{rangepower,24},{meleepower,24},{hpmax,240}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700281	封印·杀戮之盾	24	1100602	0	70	3	{70,100}	1	100	8	[]	3	0	210	{0,0,0}	{108,108,108}	[{magicpower,24},{rangepower,24},{meleepower,24},{hpmax,240}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700330	分崩之弓	1	1100603	0	70	3	{70,100}	1	100	7	[]	2	0	210	{0,125,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700331	分崩之弓	1	1100603	0	70	3	{70,100}	1	100	7	[]	2	0	210	{0,125,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700340	杀伐之弓	1	1100603	0	70	4	{70,100}	1	100	7	[]	2	0	280	{0,168,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700341	杀伐之弓	1	1100603	0	70	4	{70,100}	1	100	7	[]	2	0	280	{0,168,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700380	封印·杀伐之弓	1	1100603	0	70	3	{70,100}	1	100	7	[]	2	0	210	{0,145,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700381	封印·杀伐之弓	1	1100603	0	70	3	{70,100}	1	100	7	[]	2	0	210	{0,145,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700430	分崩之箭	2	1100604	0	70	3	{70,100}	1	100	8	[]	2	0	210	{0,86,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{criticalrate,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700431	分崩之箭	2	1100604	0	70	3	{70,100}	1	100	8	[]	2	0	210	{0,86,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{criticalrate,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700440	杀伐之箭	2	1100604	0	70	4	{70,100}	1	100	8	[]	2	0	280	{0,128,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{criticalrate,30},{criticaldestroyrate,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700441	杀伐之箭	2	1100604	0	70	4	{70,100}	1	100	8	[]	2	0	280	{0,128,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{criticalrate,30},{criticaldestroyrate,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700480	封印·杀伐之箭	2	1100604	0	70	3	{70,100}	1	100	8	[]	2	0	210	{0,108,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{criticalrate,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700481	封印·杀伐之箭	2	1100604	0	70	3	{70,100}	1	100	8	[]	2	0	210	{0,108,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{criticalrate,24}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700530	分星法杖	1	1100605	0	70	3	{70,100}	1	100	7	[]	1	0	210	{125,0,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700531	分星法杖	1	1100605	0	70	3	{70,100}	1	100	7	[]	1	0	210	{125,0,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{hitrate,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700540	杀生魔杖	1	1100605	0	70	4	{70,100}	1	100	7	[]	1	0	280	{168,0,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700541	杀生魔杖	1	1100605	0	70	4	{70,100}	1	100	7	[]	1	0	280	{168,0,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{hitrate,30},{criticalrate,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700580	封印·杀生魔杖	1	1100605	0	70	3	{70,100}	1	100	7	[]	1	0	210	{145,0,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700581	封印·杀生魔杖	1	1100605	0	70	3	{70,100}	1	100	7	[]	1	0	210	{145,0,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{hitrate,24}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700630	分星符箓	2	1100606	0	70	3	{70,100}	1	100	8	[]	1	0	210	{86,0,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{criticalrate,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700631	分星符箓	2	1100606	0	70	3	{70,100}	1	100	8	[]	1	0	210	{86,0,0}	{0,0,0}	[{magicpower,19},{rangepower,19},{meleepower,19},{criticalrate,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700640	杀生符箓	2	1100606	0	70	4	{70,100}	1	100	8	[]	1	0	280	{128,0,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{criticalrate,30},{criticaldestroyrate,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700641	杀生符箓	2	1100606	0	70	4	{70,100}	1	100	8	[]	1	0	280	{128,0,0}	{0,0,0}	[{magicpower,30},{rangepower,30},{meleepower,30},{criticalrate,30},{criticaldestroyrate,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700680	封印·杀生符箓	2	1100606	0	70	3	{70,100}	1	100	8	[]	1	0	210	{108,0,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{criticalrate,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700681	封印·杀生符箓	2	1100606	0	70	3	{70,100}	1	100	8	[]	1	0	210	{108,0,0}	{0,0,0}	[{magicpower,24},{rangepower,24},{meleepower,24},{criticalrate,24}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700730	赤霄胸甲	5	1100610	0	70	3	{70,100}	1	100	6	[]	0	0	210	{0,0,0}	{93,93,93}	[{magicdefense,14},{rangedefense,14},{meleedefense,14},{hpmax,160}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700731	赤霄胸甲	5	1100610	0	70	3	{70,100}	1	100	6	[]	0	0	210	{0,0,0}	{93,93,93}	[{magicdefense,14},{rangedefense,14},{meleedefense,14},{hpmax,160}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700740	天刑胸甲	5	1100610	0	70	4	{70,100}	1	100	6	[]	0	0	280	{0,0,0}	{126,126,126}	[{magicdefense,22},{rangedefense,22},{meleedefense,22},{hpmax,300},{dodge,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700741	天刑胸甲	5	1100610	0	70	4	{70,100}	1	100	6	[]	0	0	280	{0,0,0}	{126,126,126}	[{magicdefense,22},{rangedefense,22},{meleedefense,22},{hpmax,300},{dodge,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700780	封印·天刑胸甲	5	1100610	0	70	3	{70,100}	1	100	6	[]	0	0	210	{0,0,0}	{108,108,108}	[{magicdefense,19},{rangedefense,19},{meleedefense,19},{hpmax,190}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
12700781	封印·天刑胸甲	5	1100610	0	70	3	{70,100}	1	100	6	[]	0	0	210	{0,0,0}	{108,108,108}	[{magicdefense,19},{rangedefense,19},{meleedefense,19},{hpmax,190}]	0	0	0	2	4	0	0	12	0	[]	[]	[]
12700830	北冥法冠	3	1100607	0	70	3	{70,100}	1	100	1	[]	0	0	210	{0,0,0}	{64,64,64}	[{magicdefense,14},{rangedefense,14},{meleedefense,14},{dodge,19}]	0	0	0	1	4	0	0	9	0	[]	[]	[]
12700831	北冥法冠	3	1100607	0	70	3	{70,100}	1	100	1	[]	0	0	210	{0,0,0}	{64,64,64}	[{magicdefense,14},{rangedefense,14},{meleedefense,14},{dodge,19}]	0	0	0	2	4	0	0	9	0	[]	[]	[]
12700840	魔尊法冠	3	1100607	0	70	4	{70,100}	1	100	1	[]	0	0	280	{0,0,0}	{96,96,96}	[{magicdefense,22},{rangedefense,22},{meleedefense,22},{dodge,30},{toughness,30}]	0	0	0	1	4	0	0	15	0	[]	[]	[]
12700841	魔尊法冠	3	1100607	0	70	4	{70,100}	1	100	1	[]	0	0	280	{0,0,0}	{96,96,96}	[{magicdefense,22},{rangedefense,22},{meleedefense,22},{dodge,30},{toughness,30}]	0	0	0	2	4	0	0	15	0	[]	[]	[]
12700880	封印·魔尊法冠	3	1100607	0	70	3	{70,100}	1	100	1	[]	0	0	210	{0,0,0}	{81,81,81}	[{magicdefense,19},{rangedefense,19},{meleedefense,19},{dodge,24}]	0	0	0	1	4	0	0	12	0	[]	[]	[]
