id	name	level	npcflags	hpmax	mpmax	attacktype	power	commoncool	immunes	hitrate	dodge	criticalrate	criticaldestroyrate	toughness	debuff_resist	walkspeed	runspeed	exp	min_money	max_money	skills	skillrates	defense	hatredratio	alert_radius	bounding_radius	script_hatred	script_skill	displayid	walkdelaytime	faction	death_share	script_baseattr
2050004	秦雪	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000002	4000	1	0	[]
2050005	石倩倩	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000018	4000	1	0	[]
2050006	穆映雪	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000028	4000	1	0	[]
2050007	石破天	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000021	4000	1	0	[]
2050008	石惊天	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000036	4000	1	0	[]
2050009	石中玉	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000030	4000	1	0	[]
2070001	江紫崖	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000014	4000	1	0	[]
2070002	严火根	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000029	4000	1	0	[]
2070003	屠十三	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000037	4000	1	0	[]
2070004	宋玉峰	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000023	4000	1	0	[]
2100001	言不二	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000020	4000	1	0	[]
2100002	禁卫军	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000025	4000	1	0	[]
2100003	小倩	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000045	4000	1	0	[]
2100004	渺渺	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000028	4000	1	0	[]
2100005	明霞	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000037	4000	1	0	[]
2100006	守卫	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000030	4000	1	0	[]
2100007	刑毅	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000015	4000	1	0	[]
2120131	宝王·赵先生	1	1	1000000	0	3	1	2000	{0,0,0}	100	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	1	{0,0,0}	1	50	50	1	npc_moneys_master	420000040	4000	1	0	jyd_monster1_baseattr_template
2130001	大剑师	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000058	4000	1	0	[]
2130002	摘星子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000069	4000	1	0	[]
2130003	唐青	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000021	4000	1	0	[]
2140001	镖师·陆洋	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000002	4000	1	0	[]
2140002	大剑师	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000058	4000	1	0	[]
2140003	唐青	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000021	4000	1	0	[]
2140004	摘星子	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000069	4000	1	0	[]
2140005	国师·姬鲲鹏	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000023	4000	1	0	[]
2200101	景妍	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_training_instance	420000033	4000	1	0	jyt_monster_baseattr_template
2500601	仙门传送员	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000030	4000	1	0	[]
2910101	血达摩	0	1	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	420000019	4000	1	0	[]
3010001	仙草	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	144400003	4000	2	0	[]
3020001	西域奇花	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	450000013	4000	2	0	[]
3050001	镇妖石碑	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	[]	450000010	4000	2	0	[]
3100001	幽冥草	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	450000013	4000	2	0	[]
3130001	魔族水晶	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	450000006	4000	2	0	[]
3130003	小麦	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	450000013	4000	2	0	[]
3140001	洞冥草	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	6	25	1	[]	450000011	4000	2	0	[]
4410101	驱神魔王	40	2	6835451	100	1	840	2000	{0,0,0}	1090	207	222	672	188	{50,50,50,50,50}	4	8	144000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	410000068	4000	2	0	[]
4410102	驱神魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410201	通风魔王	45	2	10180780	100	2	1239	2000	{0,0,0}	1199	319	324	774	293	{500,500,500,500,500}	4	8	162000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	412000008	4000	2	0	[]
4410202	通风魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410301	移山魔王	50	2	13004317	100	3	1536	2000	{0,0,0}	1302	425	419	869	392	{500,500,500,500,500}	4	8	180000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	411000062	4000	2	0	[]
4410302	移山魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410401	混天魔王	55	2	17728303	100	1	1951	2000	{0,0,0}	1493	623	598	1048	578	{500,500,500,500,500}	4	8	198000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	411100050	4000	2	0	[]
4410402	混天魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410501	覆海魔王	60	2	20837399	100	2	2225	2000	{0,0,0}	1586	720	682	1132	666	{500,500,500,500,500}	4	8	216000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	411000048	4000	2	0	[]
4410502	覆海魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410601	平天魔王	65	2	29063759	100	3	3301	2000	{0,0,0}	1879	1027	953	1403	951	{500,500,500,500,500}	4	8	234000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	411830602	4000	2	0	[]
4410602	平天魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410701	诛心魔王	70	2	33761023	100	1	3772	2000	{0,0,0}	2002	1155	1065	1515	1068	{500,500,500,500,500}	4	8	252000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	540000053	4000	2	0	[]
4410702	诛心魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410801	阴毒魔王	75	2	37703641	100	2	4205	2000	{0,0,0}	2104	1262	1158	1608	1166	{500,500,500,500,500}	4	8	270000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	411000049	4000	2	0	[]
4410802	阴毒魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4410901	波旬魔王	80	2	43337691	100	3	4768	2000	{0,0,0}	2227	1390	1270	1720	1283	{500,500,500,500,500}	4	8	288000	0	0	[{560000001,1}]	0	{0,0,0}	1	30	80	3	[]	412000053	4000	2	0	[]
4410902	波旬魔王宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500601	水妖·镜像	40	2	5754756	100	1	766	2000	{0,0,0}	1056	171	190	640	155	{500,500,500,500,500}	4	8	72000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	410000068	4000	2	0	[]
4500602	火妖·镜像	45	2	8681479	100	2	1080	2000	{0,0,0}	1149	267	277	727	245	{500,500,500,500,500}	4	8	81000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	412000008	4000	2	0	[]
4500603	木妖·镜像	50	2	12103780	100	3	1455	2000	{0,0,0}	1264	386	384	834	356	{500,500,500,500,500}	4	8	90000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	411000062	4000	2	0	[]
4500604	冰妖·镜像	55	2	16388993	100	1	1824	2000	{0,0,0}	1448	577	556	1006	535	{500,500,500,500,500}	4	8	99000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	411100050	4000	2	0	[]
4500605	血妖·镜像	60	2	19626654	100	2	2087	2000	{0,0,0}	1553	686	652	1102	635	{500,500,500,500,500}	4	8	108000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	411000048	4000	2	0	[]
4500606	地妖·镜像	65	2	27745947	100	3	3098	2000	{0,0,0}	1838	984	916	1366	912	{500,500,500,500,500}	4	8	117000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	411830602	4000	2	0	[]
4500607	天妖·镜像	70	2	32229488	100	1	3510	2000	{0,0,0}	1961	1112	1028	1478	1029	{500,500,500,500,500}	4	8	126000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	540000053	4000	2	0	[]
4500608	妖皇·镜像	75	2	36113625	100	2	3877	2000	{0,0,0}	2063	1219	1121	1571	1127	{500,500,500,500,500}	4	8	135000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	411000049	4000	2	0	[]
4500609	妖神·镜像	80	2	41690834	100	3	4358	2000	{0,0,0}	2186	1347	1233	1683	1244	{500,500,500,500,500}	4	8	144000	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	3	[]	412000053	4000	2	0	[]
4500610	水妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500611	火妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500612	木妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500613	冰妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500614	血妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500615	地妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500616	天妖宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500617	妖皇宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
4500618	妖神宝盒	0	3	1	0	1	0	1	{0,0,0}	0	0	0	0	0	{0,0,0,0,0}	4	8	0	0	0	[]	0	{0,0,0}	1	0	25	1	npc_treasure	450000060	4000	2	0	[]
